,Unnamed: 0,Area,Item Code,Item,Element,Unit,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2030,2050
23,693,Algeria,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78700.905,81390.942,77320.978,84461.01,88301.05,95131.09,98441.12,89301.15,108941.19,94101.22,92071.29,86251.33,92311.36,93601.4,90551.43,108881.47,103111.51,111251.55,111681.6,123301.64,120601.69,122501.74,131401.79,145581.85,157701.9,166901.96,168002.01,171102.06,181302.11,186402.15,175502.2,,,
24,709,American Samoa,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-58.8991,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-47.4212,-44.7322,-44.7322,-44.7322,-44.7322,-44.7322,-50.3736,-50.3736,-50.3736,-50.3736,-50.3736,,,
25,711,American Samoa,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,7.9612,8.0212,8.0212,8.0212,8.0212,8.0212,8.0212,8.0212,8.0212,8.0212,8.0212,8.8374,8.8374,8.8374,8.8374,8.8374,9.2257,9.2257,9.2257,9.2257,9.2257,,,
28,790,American Samoa,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-50.9378,-39.4,-39.4,-39.4,-39.4,-39.4,-39.4,-39.4,-39.4,-39.4,-39.4,-35.8948,-35.8948,-35.8948,-35.8948,-35.8948,-41.1479,-41.1479,-41.1479,-41.1479,-41.1479,,,
31,811,Andorra,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
32,813,Andorra,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
35,920,Andorra,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.09,428.88,430.41,434.05,430.46,449.79,479.09,489.88,515.43,537.86,548.08,550.79,558.3,561.17,586.86,602.56,571.78,566.85,565.31,539.72,542.03,516.64,511.97,499.68,484.7,487.63,491.7,488.25,475.59,456.91,447.6,,,
38,927,Andorra,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.09,428.88,430.41,434.05,430.46,449.79,479.09,489.88,515.43,537.86,548.08,550.79,558.3,561.17,586.86,602.56,571.78,566.85,565.31,539.72,542.03,516.64,511.97,499.68,484.7,487.63,491.7,488.25,475.59,456.91,447.6,,,
39,980,Angola,6751,Forestland,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
40,982,Angola,6750,Net Forest conversion,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,9847.2211,35168.665,35168.665,35168.665,35168.665,35168.665,35168.665,35168.665,35168.665,35168.665,35168.665,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,35168.7283,,,
43,1134,Angola,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21033.7185,21334.7185,21851.7185,22231.7185,19818.7185,28712.1952,29840.3004,26754.1188,27473.4177,28315.5603,26917.6707,52078.2039,52196.662,53939.6001,52059.7527,51278.9193,52995.1631,53500.1631,54742.7981,56549.0155,58935.1133,60221.0178,62011.0178,61821.8849,73441.8545,64591.0071,65559.3125,65960.3556,62211.2031,63674.4068,62374.852,,,
46,1141,Angola,6829,All sectors without LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10840.0,11141.0,11658.0,12038.0,9625.0,18520.0,19649.0,16563.0,17283.0,18126.0,16725.0,16566.0,16685.0,18427.0,16548.0,15771.0,17490.0,17995.0,19239.0,21047.0,23433.0,24720.0,26510.0,26320.0,37940.0,29090.0,30060.0,30460.0,26710.0,28190.0,26890.0,,,
49,1281,Anguilla,6825,All sectors with LULUCF,Emissions (CO2),kilotonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3,51.3,55.0,66.0,66.0,66.0,69.7,69.7,77.0,80.7,88.0,95.3,95.3,103.0,122.0,129.0,144.0,151.0,151.0,147.0,151.0,143.0,143.0,118.0,140.0,154.0,154.0,143.0,147.0,152.0,134.0,,,
